"","19CS_20CS","19TA_20CS","20CS_20CS","20LY_20CS","19CS_20LY","19TA_20LY","20CS_20LY","20LY_20LY","wavelength"
"3658",0.657431807194583,0.637560770315396,0.687665528905102,0.655081074741255,0.663619465436526,0.642487073848839,0.641989637102495,0.714320281522091,2228.5
"3659",0.657504262309087,0.637604162131125,0.687740996482126,0.65519855770819,0.663617783352034,0.642491214032735,0.642010545809123,0.714354915468663,2229
"3660",0.657581706351381,0.637651277797429,0.687822444687118,0.65531951629075,0.663621884666112,0.642499214913213,0.642041022679665,0.714391454361907,2229.5
"3661",0.657664299236405,0.637702305223426,0.687910248245626,0.655443497411723,0.66363219400478,0.642511503304385,0.642081634693396,0.714429795976122,2230
"3662",0.657752221034585,0.637757195629741,0.688004859688426,0.65557040903143,0.663648932360653,0.642528106529305,0.642132691119085,0.714470013459809,2230.5
"3663",0.657845994448961,0.637816568970218,0.688106841208084,0.65570024850295,0.663672303455078,0.64254964087787,0.642194375253775,0.714512154506236,2231
"3664",0.6579458079949,0.637880758701822,0.688216558545486,0.655833166860028,0.663702079804656,0.642576348030075,0.642266564834074,0.714556216970108,2231.5
"3665",0.658051921894051,0.637950553336149,0.688334413551102,0.655969480950272,0.66373784984058,0.642608099646916,0.642348781728336,0.714602442962588,2232
"3666",0.658164456931261,0.638026289865679,0.688460528556797,0.656109502843234,0.663779163373403,0.642645054800184,0.642440712065736,0.714650941809292,2232.5
"3667",0.658283310737554,0.638108510115879,0.688594989071012,0.656253448211955,0.663825212838538,0.64268679439402,0.642541654688807,0.714701832689871,2233
"3668",0.658408177087838,0.638197277191287,0.688737832357608,0.656401670411722,0.663875481677936,0.642732878982106,0.642651264432059,0.714755259746592,2233.5
"3669",0.658538508345571,0.638292499887731,0.688888614650539,0.656554129662303,0.66392928586276,0.642782652741561,0.642768946849186,0.714811322717918,2234
"3670",0.658673751720641,0.638393786012908,0.689047093013741,0.656710636824163,0.663986220766562,0.642835524177125,0.642894604436043,0.714869932846966,2234.5
"3671",0.65881320698314,0.63850086558652,0.689212934938406,0.656870884228831,0.664046103194888,0.642890937468584,0.643028015470744,0.714931025204726,2235
"3672",0.658956081626623,0.638613147566033,0.689385629614407,0.657034508079259,0.664108976108028,0.642948473836284,0.643169421794475,0.714994735809198,2235.5
"3673",0.659101773623397,0.638730007596582,0.689564858762093,0.657200932364222,0.66417511404502,0.643007964233603,0.643319020121369,0.71506078143039,2236
