wave,V1,V2
2075.5,0.667967183,2.22E-48
2076,0.667986338,2.20E-48
2076.5,0.668002965,2.18E-48
2077,0.668017096,2.17E-48
2077.5,0.668028693,2.16E-48
2078,0.668038205,2.15E-48
2078.5,0.668045805,2.14E-48
2079,0.668051974,2.14E-48
2079.5,0.668057008,2.13E-48
2080,0.668061112,2.13E-48
2080.5,0.668064787,2.12E-48
2081,0.66806797,2.12E-48
2081.5,0.668070826,2.12E-48
2082,0.66807342,2.12E-48
2082.5,0.668075586,2.11E-48
2083,0.668077378,2.11E-48
2083.5,0.668078686,2.11E-48
2084,0.668079597,2.11E-48
2084.5,0.668080309,2.11E-48
2085,0.668080927,2.11E-48
2085.5,0.668081914,2.11E-48
2086,0.668083369,2.11E-48
2086.5,0.668085689,2.10E-48
2087,0.668088851,2.10E-48
2087.5,0.668093028,2.10E-48
2088,0.668098182,2.09E-48
2088.5,0.668104394,2.09E-48
2089,0.668111391,2.08E-48
2089.5,0.668118979,2.07E-48
2090,0.668127183,2.07E-48
2090.5,0.668135653,2.06E-48
2091,0.668144034,2.05E-48
2091.5,0.66815218,2.04E-48
2092,0.668159788,2.04E-48
2092.5,0.668166481,2.03E-48
2093,0.668171952,2.03E-48
2093.5,0.668176157,2.02E-48
2094,0.668179025,2.02E-48
2094.5,0.668180957,2.02E-48
2095,0.668181979,2.02E-48
2095.5,0.668182906,2.02E-48
2096,0.668184178,2.02E-48
2096.5,0.668186164,2.01E-48
2097,0.668189341,2.01E-48
2097.5,0.668193682,2.01E-48
2098,0.668199115,2.00E-48
2098.5,0.668205201,2.00E-48
2099,0.66821149,1.99E-48
2099.5,0.668217375,1.99E-48
2100,0.668222363,1.98E-48
2100.5,0.668226055,1.98E-48
2101,0.668228061,1.98E-48
2101.5,0.668228339,1.98E-48
2102,0.668227324,1.98E-48
2102.5,0.668225109,1.98E-48
2103,0.668222389,1.98E-48
2103.5,0.668219655,1.98E-48
2104,0.668217317,1.99E-48
2104.5,0.668215769,1.99E-48
2105,0.66821533,1.99E-48
2105.5,0.668215843,1.99E-48
2106,0.668217083,1.99E-48
2106.5,0.668218717,1.99E-48
2107,0.668220096,1.98E-48
2107.5,0.668220708,1.98E-48
2108,0.668220028,1.98E-48
2108.5,0.668217582,1.99E-48
2109,0.668213298,1.99E-48
2109.5,0.668207075,2.00E-48
2110,0.668199133,2.00E-48
2110.5,0.668189665,2.01E-48
2111,0.668179243,2.02E-48
2111.5,0.668168252,2.03E-48
2112,0.668157218,2.04E-48
2112.5,0.668146646,2.05E-48
2113,0.668136743,2.06E-48
2113.5,0.668127873,2.07E-48
2114,0.668120164,2.07E-48
2114.5,0.668113656,2.08E-48
2115,0.668108269,2.08E-48
2115.5,0.668103664,2.09E-48
2116,0.668099855,2.09E-48
2116.5,0.668096477,2.09E-48
2117,0.668093213,2.10E-48
2117.5,0.668089657,2.10E-48
2118,0.668085854,2.10E-48
2118.5,0.668081515,2.11E-48
2119,0.668076456,2.11E-48
2119.5,0.668070476,2.12E-48
2120,0.668063551,2.13E-48
2120.5,0.668055534,2.13E-48
2121,0.668046624,2.14E-48
2121.5,0.668036597,2.15E-48
2122,0.66802557,2.16E-48
2122.5,0.668013713,2.17E-48
2123,0.668001427,2.18E-48
2123.5,0.667988787,2.20E-48
2124,0.66797627,2.21E-48
2124.5,0.667964197,2.22E-48
2125,0.667952646,2.23E-48
2125.5,0.667941698,2.24E-48
2126,0.667931425,2.25E-48
2126.5,0.667921491,2.26E-48
2127,0.667911792,2.27E-48
2127.5,0.667901757,2.28E-48
2128,0.667891114,2.29E-48
2128.5,0.667879456,2.30E-48
2129,0.667866574,2.32E-48
2129.5,0.667852566,2.33E-48
2130,0.667837332,2.35E-48
2130.5,0.667821379,2.36E-48
2131,0.667804899,2.38E-48
2131.5,0.667788407,2.40E-48
2132,0.667772297,2.41E-48
2132.5,0.667757073,2.43E-48
2133,0.667742903,2.45E-48
2133.5,0.667729807,2.46E-48
2134,0.667718006,2.47E-48
2134.5,0.66770704,2.48E-48
2135,0.667696577,2.50E-48
2135.5,0.667686237,2.51E-48
2136,0.667675641,2.52E-48
2136.5,0.667664467,2.53E-48
2137,0.667652189,2.54E-48
2137.5,0.667638667,2.56E-48
2138,0.667623687,2.58E-48
2138.5,0.667606913,2.60E-48
2139,0.667588142,2.62E-48
2139.5,0.667567487,2.64E-48
2140,0.667544527,2.67E-48
2140.5,0.667519467,2.70E-48
2141,0.667492213,2.73E-48
2141.5,0.667462907,2.76E-48
2142,0.667431692,2.80E-48
2142.5,0.667398723,2.84E-48
2143,0.667364341,2.89E-48
2143.5,0.66732837,2.93E-48
2144,0.667291178,2.98E-48
2144.5,0.6672524,3.03E-48
2145,0.667212384,3.08E-48
2145.5,0.667170858,3.14E-48
2146,0.667127997,3.20E-48
2146.5,0.667083804,3.26E-48
2147,0.667038574,3.33E-48
2147.5,0.666992464,3.40E-48
2148,0.666945706,3.47E-48
2148.5,0.666898461,3.54E-48
2149,0.666851103,3.61E-48
2149.5,0.666803448,3.69E-48
2150,0.666755554,3.76E-48
2150.5,0.66670703,3.85E-48
2151,0.666657918,3.93E-48
2151.5,0.666607782,4.02E-48
2152,0.666556194,4.11E-48
2152.5,0.66650325,4.20E-48
2153,0.666448646,4.30E-48
2153.5,0.666392495,4.41E-48
2154,0.666335153,4.52E-48
2154.5,0.666276647,4.64E-48
2155,0.666217438,4.76E-48
2155.5,0.666157896,4.88E-48
2156,0.666098172,5.01E-48
2156.5,0.666038307,5.14E-48
2157,0.665978271,5.28E-48
2157.5,0.665917739,5.42E-48
2158,0.665856449,5.57E-48
2158.5,0.665794045,5.72E-48
2159,0.665729884,5.88E-48
2159.5,0.665663894,6.05E-48
2160,0.665595747,6.24E-48
2160.5,0.665525274,6.43E-48
2161,0.665452624,6.64E-48
2161.5,0.665377768,6.85E-48
2162,0.665301155,7.09E-48
2162.5,0.665223001,7.33E-48
2163,0.665143698,7.59E-48
2163.5,0.66506359,7.85E-48
2164,0.664982969,8.13E-48
2164.5,0.664902247,8.42E-48
2165,0.664821416,8.72E-48
2165.5,0.664740947,9.03E-48
2166,0.664660723,9.35E-48
2166.5,0.664580925,9.68E-48
2167,0.664501586,1.00E-47
2167.5,0.664422728,1.04E-47
2168,0.664344375,1.07E-47
2168.5,0.66426662,1.11E-47
2169,0.664189352,1.15E-47
2169.5,0.664112846,1.18E-47
2170,0.664037106,1.22E-47
2170.5,0.663962289,1.26E-47
2171,0.663888342,1.31E-47
2171.5,0.663815277,1.35E-47
2172,0.663743059,1.39E-47
2172.5,0.663671457,1.43E-47
2173,0.66360002,1.48E-47
2173.5,0.663528609,1.52E-47
2174,0.663456519,1.57E-47
2174.5,0.663383468,1.62E-47
2175,0.663309021,1.68E-47
2175.5,0.663233159,1.73E-47
2176,0.663155544,1.79E-47
2176.5,0.663076347,1.85E-47
2177,0.66299563,1.92E-47
2177.5,0.662913752,1.99E-47
2178,0.662831025,2.06E-47
2178.5,0.662747636,2.13E-47
2179,0.662663761,2.21E-47
2179.5,0.662579554,2.29E-47
2180,0.662495227,2.38E-47
2180.5,0.662410808,2.46E-47
2181,0.662326323,2.55E-47
2181.5,0.662241907,2.65E-47
2182,0.662157574,2.75E-47
2182.5,0.662073376,2.85E-47
2183,0.6619894,2.95E-47
2183.5,0.661905457,3.06E-47
2184,0.661821594,3.17E-47
2184.5,0.661737572,3.29E-47
2185,0.66165331,3.41E-47
2185.5,0.66156859,3.53E-47
2186,0.661483482,3.66E-47
2186.5,0.661398019,3.80E-47
2187,0.661312176,3.94E-47
2187.5,0.661225869,4.09E-47
2188,0.661139373,4.24E-47
2188.5,0.661052494,4.40E-47
2189,0.660965092,4.57E-47
2189.5,0.660877084,4.75E-47
2190,0.660788142,4.93E-47
2190.5,0.660698233,5.12E-47
2191,0.660607169,5.32E-47
2191.5,0.660515133,5.54E-47
2192,0.660422313,5.76E-47
2192.5,0.660329055,5.99E-47
2193,0.660235991,6.24E-47
2193.5,0.660143452,6.49E-47
2194,0.660052127,6.74E-47
2194.5,0.659962199,7.01E-47
2195,0.659874316,7.27E-47
2195.5,0.659788296,7.54E-47
2196,0.659704316,7.82E-47
2196.5,0.659622167,8.09E-47
2197,0.659541705,8.37E-47
2197.5,0.659462878,8.66E-47
2198,0.659385372,8.95E-47
2198.5,0.659309031,9.24E-47
2199,0.659233826,9.54E-47
2199.5,0.659159575,9.85E-47
2200,0.659086315,1.02E-46
2200.5,0.659013956,1.05E-46
2201,0.658942418,1.08E-46
2201.5,0.658871711,1.11E-46
2202,0.658801858,1.15E-46
2202.5,0.658733027,1.18E-46
2203,0.658665264,1.21E-46
2203.5,0.658598676,1.25E-46
2204,0.658533506,1.28E-46
2204.5,0.658469815,1.32E-46
2205,0.658407535,1.35E-46
2205.5,0.658346791,1.39E-46
2206,0.658287427,1.42E-46
2206.5,0.658229096,1.46E-46
2207,0.658171841,1.49E-46
2207.5,0.6581155,1.53E-46
2208,0.658059887,1.57E-46
2208.5,0.658004937,1.60E-46
2209,0.657950802,1.64E-46
2209.5,0.657897514,1.68E-46
2210,0.657844978,1.72E-46
2210.5,0.6577932,1.75E-46
2211,0.657742041,1.79E-46
2211.5,0.657691498,1.83E-46
2212,0.657641515,1.87E-46
2212.5,0.657592061,1.91E-46
2213,0.657543136,1.95E-46
2213.5,0.657494771,1.99E-46
2214,0.657447441,2.03E-46
2214.5,0.657401315,2.07E-46
2215,0.657356904,2.11E-46
2215.5,0.657314374,2.14E-46
2216,0.657274104,2.18E-46
2216.5,0.657236288,2.22E-46
2217,0.657201068,2.25E-46
2217.5,0.657168502,2.28E-46
2218,0.657138631,2.31E-46
2218.5,0.657111404,2.34E-46
2219,0.657086877,2.36E-46
2219.5,0.657065024,2.38E-46
2220,0.657046011,2.40E-46
2220.5,0.657029896,2.42E-46
2221,0.657016987,2.43E-46
2221.5,0.657007617,2.44E-46
2222,0.65700192,2.45E-46
2222.5,0.657000615,2.45E-46
2223,0.657004022,2.44E-46
2223.5,0.657012774,2.43E-46
2224,0.657027198,2.42E-46
2224.5,0.657047627,2.40E-46
2225,0.657074431,2.37E-46
2225.5,0.657107587,2.34E-46
2226,0.657147093,2.30E-46
2226.5,0.657192763,2.26E-46
2227,0.657244444,2.21E-46
2227.5,0.657301654,2.16E-46
2228,0.65736416,2.10E-46
2228.5,0.657431807,2.04E-46
2229,0.657504262,1.98E-46
2229.5,0.657581706,1.92E-46
2230,0.657664299,1.85E-46
2230.5,0.657752221,1.78E-46
2231,0.657845994,1.71E-46
2231.5,0.657945808,1.64E-46
2232,0.658051922,1.57E-46
2232.5,0.658164457,1.50E-46
2233,0.658283311,1.43E-46
2233.5,0.658408177,1.35E-46
2234,0.658538508,1.28E-46
2234.5,0.658673752,1.21E-46
2235,0.658813207,1.14E-46
2235.5,0.658956082,1.07E-46
2236,0.659101774,1.01E-46
2236.5,0.659249841,9.48E-47
2237,0.659399818,8.89E-47
2237.5,0.659551434,8.34E-47
2238,0.659704893,7.81E-47
2238.5,0.659860325,7.32E-47
2239,0.660018178,6.84E-47
2239.5,0.660178761,6.39E-47
2240,0.660342665,5.96E-47
2240.5,0.660510206,5.55E-47
2241,0.660681881,5.16E-47
2241.5,0.660857891,4.79E-47
2242,0.661038477,4.43E-47
2242.5,0.661223506,4.09E-47
2243,0.661412841,3.78E-47
2243.5,0.661606148,3.48E-47
2244,0.661802936,3.20E-47
2244.5,0.662002864,2.93E-47
2245,0.662205041,2.69E-47
2245.5,0.662408915,2.47E-47
2246,0.662613906,2.26E-47
2246.5,0.662819285,2.07E-47
2247,0.663024424,1.89E-47
2247.5,0.663228864,1.73E-47
2248,0.66343214,1.59E-47
2248.5,0.663633727,1.46E-47
2249,0.663833264,1.34E-47
2249.5,0.664030151,1.23E-47
2250,0.664223859,1.13E-47
2250.5,0.664413887,1.04E-47
2251,0.664599518,9.60E-48
2251.5,0.664780291,8.88E-48
2252,0.664955608,8.23E-48
2252.5,0.665125099,7.65E-48
2253,0.665288607,7.12E-48
2253.5,0.665445942,6.65E-48
2254,0.665597228,6.23E-48
2254.5,0.665742837,5.85E-48
2255,0.665883018,5.50E-48
2255.5,0.666018174,5.19E-48
2256,0.666148887,4.90E-48
2256.5,0.666275654,4.64E-48
2257,0.666398913,4.40E-48
2257.5,0.666519131,4.17E-48
2258,0.666636844,3.96E-48
2258.5,0.666752363,3.77E-48
2259,0.666866371,3.59E-48
2259.5,0.666978978,3.42E-48
2260,0.667090562,3.25E-48
2260.5,0.667201101,3.10E-48
2261,0.667310752,2.95E-48
2261.5,0.667419173,2.82E-48
2262,0.667525893,2.69E-48
2262.5,0.667630594,2.57E-48
2263,0.667732741,2.46E-48
2263.5,0.667831556,2.35E-48
2264,0.667926648,2.26E-48
2264.5,0.66801779,2.17E-48
2265,0.668104529,2.09E-48
2265.5,0.668186993,2.01E-48
2266,0.668265123,1.95E-48
2266.5,0.668338994,1.88E-48
2267,0.668409013,1.83E-48
2267.5,0.668475259,1.77E-48
2268,0.668537811,1.73E-48
2268.5,0.66859704,1.68E-48
2269,0.668652602,1.64E-48
2269.5,0.6687048,1.60E-48
2270,0.668753493,1.57E-48
2270.5,0.668798552,1.54E-48
2271,0.66883992,1.51E-48
2271.5,0.668877571,1.49E-48
2272,0.668911165,1.46E-48
2272.5,0.66894048,1.45E-48
2273,0.668965568,1.43E-48
2273.5,0.668986036,1.42E-48
2274,0.669001718,1.41E-48
2274.5,0.669012379,1.40E-48
2275,0.669018087,1.40E-48
2275.5,0.669018699,1.40E-48
2276,0.669014522,1.40E-48
2276.5,0.669005043,1.41E-48
2277,0.668990711,1.41E-48
2277.5,0.668970963,1.43E-48
2278,0.668946209,1.44E-48
2278.5,0.668915962,1.46E-48
2279,0.668880655,1.48E-48
2279.5,0.668840401,1.51E-48
2280,0.668795562,1.54E-48
2280.5,0.668747061,1.57E-48
2281,0.66869611,1.61E-48
2281.5,0.668643846,1.65E-48
2282,0.668591865,1.69E-48
2282.5,0.668541604,1.72E-48
2283,0.668494382,1.76E-48
2283.5,0.66845144,1.79E-48
2284,0.668413535,1.82E-48
2284.5,0.668381201,1.85E-48
2285,0.668354649,1.87E-48
2285.5,0.668333701,1.89E-48
2286,0.668318158,1.90E-48
2286.5,0.668307468,1.91E-48
2287,0.66830146,1.91E-48
2287.5,0.668299674,1.92E-48
2288,0.66830183,1.91E-48
2288.5,0.668308132,1.91E-48
2289,0.668318327,1.90E-48
2289.5,0.668332645,1.89E-48
2290,0.668350742,1.87E-48
2290.5,0.66837258,1.86E-48
2291,0.668397654,1.84E-48
2291.5,0.668425185,1.81E-48
2292,0.668454564,1.79E-48
2292.5,0.668484918,1.77E-48
2293,0.668515242,1.74E-48
2293.5,0.668544819,1.72E-48
2294,0.668573144,1.70E-48
2294.5,0.668599363,1.68E-48
2295,0.668623435,1.66E-48
2295.5,0.66864503,1.65E-48
2296,0.668664079,1.63E-48
2296.5,0.668680705,1.62E-48
2297,0.66869484,1.61E-48
2297.5,0.668706824,1.60E-48
2298,0.668716745,1.60E-48
2298.5,0.668724666,1.59E-48
2299,0.668730689,1.59E-48
2299.5,0.668735082,1.58E-48
2300,0.668737566,1.58E-48
2300.5,0.668738139,1.58E-48
2301,0.668736371,1.58E-48
2301.5,0.668731651,1.59E-48
2302,0.668723282,1.59E-48
2302.5,0.668710037,1.60E-48
2303,0.668690526,1.61E-48
2303.5,0.66866309,1.63E-48
2304,0.66862586,1.66E-48
2304.5,0.668576401,1.70E-48
2305,0.668512617,1.75E-48
2305.5,0.66843264,1.81E-48
2306,0.668334182,1.89E-48
2306.5,0.668216482,1.99E-48
2307,0.668078788,2.11E-48
2307.5,0.667921806,2.26E-48
2308,0.667747178,2.44E-48
2308.5,0.667557382,2.65E-48
2309,0.667356888,2.90E-48
2309.5,0.667150449,3.17E-48
2310,0.666943944,3.47E-48
2310.5,0.666743925,3.78E-48
2311,0.666557669,4.10E-48
2311.5,0.666392282,4.41E-48
2312,0.666254972,4.68E-48
2312.5,0.666152147,4.90E-48
2313,0.666090311,5.03E-48
2313.5,0.66607391,5.07E-48
2314,0.666107068,4.99E-48
2314.5,0.666191934,4.81E-48
2315,0.66632894,4.53E-48
2315.5,0.666516789,4.18E-48
2316,0.666752605,3.77E-48
2316.5,0.667031692,3.34E-48
2317,0.667348475,2.91E-48
2317.5,0.667696201,2.50E-48
2318,0.668067194,2.12E-48
2318.5,0.668454401,1.79E-48
2319,0.668850327,1.50E-48
2319.5,0.669248092,1.26E-48
2320,0.669641587,1.06E-48
2320.5,0.670025295,8.97E-49
2321,0.670394876,7.62E-49
2321.5,0.670746098,6.52E-49
2322,0.671076532,5.63E-49
2322.5,0.671384154,4.91E-49
2323,0.671667648,4.33E-49
2323.5,0.671926514,3.86E-49
2324,0.672161111,3.48E-49
2324.5,0.672371755,3.17E-49
2325,0.67255971,2.91E-49
2325.5,0.672726188,2.70E-49
2326,0.672872854,2.53E-49
2326.5,0.673001527,2.39E-49
2327,0.673113985,2.27E-49
2327.5,0.673212122,2.18E-49
2328,0.673297857,2.09E-49
2328.5,0.673373045,2.02E-49
2329,0.673439558,1.97E-49
2329.5,0.673498784,1.91E-49
2330,0.673551834,1.87E-49
2330.5,0.673599905,1.83E-49
2331,0.673643417,1.79E-49
2331.5,0.673682778,1.76E-49
2332,0.673718313,1.73E-49
2332.5,0.673750081,1.71E-49
2333,0.673778742,1.69E-49
2333.5,0.673804348,1.67E-49
2334,0.673827748,1.65E-49
2334.5,0.673849613,1.64E-49
2335,0.673871122,1.62E-49
2335.5,0.673892938,1.60E-49
2336,0.673915569,1.59E-49
2336.5,0.673939614,1.57E-49
2337,0.673965376,1.55E-49
2337.5,0.673992971,1.53E-49
2338,0.674022031,1.51E-49
2338.5,0.674052796,1.49E-49
2339,0.674084548,1.47E-49
2339.5,0.674117306,1.45E-49
2340,0.674150393,1.43E-49
2340.5,0.674182985,1.41E-49
2341,0.674214014,1.39E-49
2341.5,0.674242328,1.37E-49
2342,0.674265596,1.36E-49
2342.5,0.674282156,1.35E-49
2343,0.674289406,1.34E-49
2343.5,0.674285191,1.35E-49
2344,0.674267033,1.36E-49
2344.5,0.674233678,1.38E-49
2345,0.674183509,1.41E-49
2345.5,0.67411568,1.45E-49
2346,0.674030281,1.51E-49
2346.5,0.673927337,1.58E-49
2347,0.673807902,1.67E-49
2347.5,0.673673158,1.77E-49
2348,0.673524821,1.89E-49
2348.5,0.673364982,2.03E-49
2349,0.673195854,2.19E-49
2349.5,0.673020648,2.37E-49
2350,0.672842727,2.57E-49
2350.5,0.672665967,2.78E-49
2351,0.672494771,3.00E-49
2351.5,0.672333984,3.22E-49
2352,0.672188048,3.44E-49
2352.5,0.672061518,3.64E-49
2353,0.671958041,3.81E-49
2353.5,0.671880022,3.94E-49
2354,0.671829126,4.03E-49
2354.5,0.671805027,4.07E-49
2355,0.671806803,4.07E-49
2355.5,0.671831845,4.03E-49
2356,0.671876687,3.95E-49
2356.5,0.671937548,3.84E-49
2357,0.672009981,3.72E-49
2357.5,0.672089852,3.59E-49
2358,0.672173087,3.46E-49
2358.5,0.672256331,3.33E-49
2359,0.672335945,3.22E-49
2359.5,0.67240989,3.11E-49
2360,0.672476032,3.02E-49
2360.5,0.672532906,2.95E-49
2361,0.672579897,2.89E-49
2361.5,0.672616608,2.84E-49
2362,0.672643302,2.80E-49
2362.5,0.672660458,2.78E-49
2363,0.672669364,2.77E-49
2363.5,0.672670857,2.77E-49
2364,0.672666001,2.78E-49
2364.5,0.672656119,2.79E-49
2365,0.67264205,2.81E-49
2365.5,0.672624765,2.83E-49
2366,0.672605021,2.85E-49
2366.5,0.672583189,2.88E-49
2367,0.67255973,2.91E-49
2367.5,0.672534994,2.94E-49
2368,0.67250878,2.98E-49
2368.5,0.67248145,3.01E-49
2369,0.672452743,3.05E-49
2369.5,0.672422873,3.09E-49
2370,0.672391767,3.14E-49
2370.5,0.672359632,3.18E-49
2371,0.67232682,3.23E-49
2371.5,0.672293866,3.28E-49
2372,0.672261297,3.33E-49
2372.5,0.672230005,3.37E-49
2373,0.672200871,3.42E-49
2373.5,0.672174372,3.46E-49
2374,0.672151048,3.49E-49
2374.5,0.672130884,3.52E-49
2375,0.672113986,3.55E-49
2375.5,0.672099355,3.57E-49
2376,0.672086018,3.60E-49
2376.5,0.672072442,3.62E-49
2377,0.672057149,3.64E-49
2377.5,0.672038599,3.67E-49
2378,0.672015292,3.71E-49
2378.5,0.671986472,3.76E-49
2379,0.671951355,3.82E-49
2379.5,0.671910011,3.89E-49
2380,0.671862894,3.97E-49
2380.5,0.67181073,4.06E-49
2381,0.671755025,4.17E-49
2381.5,0.67169729,4.27E-49
2382,0.671639097,4.39E-49
2382.5,0.671582031,4.50E-49
2383,0.671527711,4.61E-49
2383.5,0.671477705,4.71E-49
2384,0.671433436,4.81E-49
2384.5,0.671395505,4.89E-49
2385,0.671365026,4.95E-49
2385.5,0.671342129,5.00E-49
2386,0.671327084,5.04E-49
2386.5,0.671319131,5.06E-49
2387,0.671318001,5.06E-49
2387.5,0.671323026,5.05E-49
2388,0.671333006,5.03E-49
2388.5,0.671346823,4.99E-49
2389,0.671363691,4.96E-49
2389.5,0.671382595,4.92E-49
2390,0.671402693,4.87E-49
2390.5,0.671423535,4.83E-49
2391,0.671444556,4.78E-49
2391.5,0.671465475,4.74E-49
2392,0.671486028,4.70E-49
2392.5,0.671506372,4.65E-49
2393,0.671526419,4.61E-49
2393.5,0.671546522,4.57E-49
2394,0.671566833,4.53E-49
2394.5,0.67158787,4.49E-49
2395,0.671609806,4.44E-49
2395.5,0.671633224,4.40E-49
2396,0.671658187,4.35E-49
2396.5,0.671684965,4.30E-49
2397,0.671713363,4.24E-49
2397.5,0.671742922,4.19E-49
2398,0.671773267,4.13E-49
2398.5,0.671803725,4.08E-49
2399,0.671833436,4.02E-49
2399.5,0.671862005,3.97E-49
2400,0.671889005,3.93E-49
2400.5,0.671914681,3.88E-49
2401,0.67193945,3.84E-49
2401.5,0.671964048,3.80E-49
2402,0.671989488,3.75E-49
2402.5,0.672016893,3.71E-49
2403,0.672047107,3.66E-49
2403.5,0.6720814,3.60E-49
2404,0.672120165,3.54E-49
2404.5,0.672163977,3.47E-49
2405,0.672212248,3.40E-49
2405.5,0.672265297,3.32E-49
2406,0.672321965,3.24E-49
2406.5,0.672381787,3.15E-49
2407,0.672443748,3.07E-49
2407.5,0.672507109,2.98E-49
2408,0.672571519,2.90E-49
2408.5,0.672636552,2.81E-49
2409,0.672702305,2.73E-49
2409.5,0.672768998,2.65E-49
2410,0.672837314,2.57E-49
2410.5,0.672907579,2.49E-49
2411,0.672980648,2.41E-49
2411.5,0.673056793,2.33E-49
2412,0.673136221,2.25E-49
2412.5,0.67321866,2.17E-49
2413,0.673303268,2.09E-49
2413.5,0.673389673,2.01E-49
2414,0.673476414,1.93E-49
2414.5,0.673562762,1.86E-49
2415,0.673647739,1.79E-49
2415.5,0.673730953,1.72E-49
2416,0.673811964,1.66E-49
2416.5,0.673891314,1.61E-49
2417,0.673969671,1.55E-49
2417.5,0.674048379,1.50E-49
2418,0.674128857,1.44E-49
2418.5,0.674212683,1.39E-49
2419,0.674300544,1.34E-49
2419.5,0.674394078,1.28E-49
2420,0.674493089,1.23E-49
2420.5,0.674597042,1.17E-49
2421,0.674705203,1.11E-49
2421.5,0.67481595,1.06E-49
2422,0.67492784,1.01E-49
2422.5,0.675039415,9.58E-50
2423,0.675149448,9.12E-50
2423.5,0.675257184,8.69E-50
2424,0.67536278,8.28E-50
2424.5,0.675466438,7.90E-50
2425,0.67556928,7.55E-50
2425.5,0.675672238,7.20E-50
2426,0.675777176,6.87E-50
2426.5,0.675884643,6.54E-50
2427,0.675996606,6.22E-50
2427.5,0.676113391,5.90E-50
2428,0.676235952,5.58E-50
2428.5,0.676364796,5.27E-50
2429,0.676499799,4.95E-50
2429.5,0.676640657,4.65E-50
2430,0.676787223,4.35E-50
2430.5,0.676938438,4.06E-50
2431,0.677093699,3.78E-50
2431.5,0.677252137,3.52E-50
2432,0.677412698,3.27E-50
2432.5,0.677574606,3.04E-50
2433,0.677736472,2.83E-50
2433.5,0.677897803,2.63E-50
2434,0.678057662,2.44E-50
2434.5,0.678215408,2.27E-50
2435,0.678371102,2.12E-50
2435.5,0.678524047,1.97E-50
2436,0.678674292,1.84E-50
2436.5,0.678822548,1.72E-50
2437,0.678969196,1.61E-50
2437.5,0.679115193,1.51E-50
2438,0.679261481,1.41E-50
2438.5,0.679409619,1.32E-50
2439,0.679561473,1.23E-50
2439.5,0.67971819,1.14E-50
2440,0.679881613,1.06E-50
2440.5,0.680052511,9.80E-51
2441,0.680232102,9.02E-51
2441.5,0.68042048,8.27E-51
2442,0.680617505,7.55E-51
2442.5,0.680823166,6.87E-51
2443,0.68103673,6.23E-51
2443.5,0.681257001,5.63E-51
2444,0.681483581,5.07E-51
2444.5,0.681715803,4.55E-51
2445,0.681952663,4.08E-51
2445.5,0.68219398,3.65E-51
2446,0.68243895,3.26E-51
2446.5,0.682687575,2.90E-51
2447,0.682939168,2.58E-51
2447.5,0.683193788,2.29E-51
2448,0.683450883,2.03E-51
2448.5,0.683709746,1.80E-51
2449,0.683969888,1.60E-51
2449.5,0.684230172,1.41E-51
2450,0.684489478,1.25E-51
2450.5,0.684746528,1.11E-51
2451,0.684999907,9.86E-52
2451.5,0.685248655,8.78E-52
2452,0.685492249,7.83E-52
2452.5,0.68573004,7.00E-52
2453,0.685962342,6.28E-52
2453.5,0.686189777,5.64E-52
2454,0.686413253,5.08E-52
2454.5,0.686634606,4.57E-52
2455,0.686855364,4.12E-52
2455.5,0.687076993,3.71E-52
2456,0.687300703,3.34E-52
2456.5,0.687527997,3.00E-52
2457,0.687759484,2.69E-52
2457.5,0.687995528,2.40E-52
2458,0.688235779,2.14E-52
2458.5,0.688479286,1.91E-52
2459,0.688724181,1.70E-52
2459.5,0.688968452,1.51E-52
2460,0.68920924,1.35E-52
2460.5,0.689443431,1.21E-52
2461,0.689669029,1.08E-52
2461.5,0.689883323,9.78E-53
2462,0.690085256,8.88E-53
2462.5,0.690274378,8.11E-53
2463,0.690451174,7.45E-53
2463.5,0.690617633,6.88E-53
2464,0.69077561,6.38E-53
2464.5,0.690927733,5.93E-53
2465,0.691076472,5.52E-53
2465.5,0.691224114,5.14E-53
2466,0.691372373,4.79E-53
2466.5,0.691522535,4.46E-53
2467,0.691675103,4.14E-53
2467.5,0.69183033,3.84E-53
2468,0.691988046,3.56E-53
2468.5,0.692147477,3.30E-53
2469,0.692308245,3.05E-53
2469.5,0.692469355,2.82E-53
2470,0.692630389,2.61E-53
2470.5,0.692790251,2.42E-53
2471,0.692948153,2.24E-53
2471.5,0.693103089,2.08E-53
2472,0.693254435,1.93E-53
2472.5,0.693400866,1.80E-53
2473,0.69354209,1.68E-53
2473.5,0.693676752,1.57E-53
2474,0.693804673,1.48E-53
2474.5,0.693925494,1.39E-53
2475,0.694038548,1.32E-53
2475.5,0.694145243,1.25E-53
2476,0.694245683,1.19E-53
2476.5,0.694341605,1.14E-53
2477,0.694434286,1.09E-53
2477.5,0.694525706,1.04E-53
2478,0.694617726,9.95E-54
2478.5,0.694711681,9.51E-54
2479,0.694809113,9.07E-54
2479.5,0.694910735,8.63E-54
2480,0.695016623,8.19E-54
2480.5,0.695126112,7.77E-54
2481,0.695237589,7.36E-54
2481.5,0.695350685,6.96E-54
2482,0.695463167,6.59E-54
2482.5,0.695574314,6.24E-54
2483,0.695683048,5.92E-54
2483.5,0.695789196,5.62E-54
2484,0.695893661,5.34E-54
2484.5,0.695997071,5.07E-54
2485,0.696101033,4.82E-54
2485.5,0.696207444,4.58E-54
2486,0.696317943,4.33E-54
